id;name;country;start_date
5784;Wingman Games;;
5785;Vector Film;;
5786;Rallisport Team;;
5787;Ice Internet Cafe;;
5788;Chen PR;;
5789;Lambo Creative;;
5790;Big Idea Group;;
5791;Three8 Creative;;
5792;Mouldy Toof Studios;;
5793;Team17 Digital Ltd;;
5794;Backstab Games;;
5795;Digimation Corporation;;
5796;McClear Digital;;
5797;Bazooka Studio;;
5798;Raphael Digit & Studio;;
5799;Dancing Office Saijo;;
5800;Audio Motion Studios Ltd.;;
5801;The Third Floor;;
5802;E4E Interactive Entertainment;;
5803;PCB Productions, Encino, CA;;
5804;WIlco Dream Studios;;
5805;Mutato Muzika;;
5806;Rancho Canada Elementary School;;
5807;Creative Services EARS;;
5808;Links Digiworks;;
5809;New Japan Philharmonic;;
5810;Amuse;;
5811;Echo Studio;;
5812;Opus Corp.;;
5813;Toei Advertising;;
5814;Kyokousendan Parametrick;;
5815;Team Kukai;;
5816;Fu Long Production;;
5817;Planning You;;
5818;The Second Company;;
5819;EKO Media Design;;
5820;Arts Pro;;
5821;Ex-Hummer;;
5822;Cyberflix;;
5823;GTE Entertainment;;
5824;Europress;;
5825;Dragon co.;;
5826;Nice Code;;
5827;Dark Energy Digital;;
5828;Indie Games;;
5829;Tantrum Entertainment;;
5830;Xing Entertainment;;
5831;Deep Space;;
5832;Black Sand Studios;;1167523200
5833;Outrigger Koubou;;
5834;Textfyre;;
5835;Littlewitch;;
5836;Success;;
5837;MiCROViSion;;
5838;Artifex Mundi;616;1167523200
5839;GMF;;
5840;Seika Corporation;;
5841;Joyoland;;
5842;Drool;840;
5843;Shark Punch;246;
5844;Jundroo, LLC;;
5845;Brooklyn Multimedia;;
5846;Team GrisGris;;
5847;Hardsuit Labs;840;1420070400
5848;BrandGames;;
5849;Silver Dollar Games;;
5850;Qizz;;
5851;SkyFallen Entertainment;643;1041292800
5852;Slovak Radio Symphony Orchestra;;
5853;Media Ventures Studio;;
5854;Prime-Mix Studio;;
5855;Front Line;;
5856;ABC News Videosource;;
5857;INTAC;;
5858;Roppongi Monitoring Center;;
5859;Manhattan Center Studio;;
5860;Imagin;;
5861;408 THX Suite;;
5862;AC-3 Room;;
5863;Universal Studio Hitchcock Stage;;
5864;The Lot Studio;;
5865;Sound City 1;;
5866;Towerside Studio;;
5867;81 Produce Jr. Voice Actors;;
5868;81 Produce;;
5869;Seinenza Film Production;;
5870;TMO;;
5871;Square Pictures;;
5872;Image Corporation;;
5873;Omnibus Japan;;
5874;Transistor Studio;;
5875;Sasaharagumi Inc.;;
5876;Digital Media Factory;;
5877;Lightflow Studio;;
5878;WilcoLinks Digiworks;;
5879;Denkieizo;;
5880;XAX Entertainment;;
5881;AKT;;
5882;Omnius Japan;;
5883;Sato Works;;
5884;Tetraedge Games;;
5885;Index+;250;725760000
5886;Software Heaven;;
5887;Matthew Brown;826;1330560000
5888;Glassmoon;;
5889;IonFX;840;
5890;UV Games;;
5891;Coderus;;
5892;e.p.i.c. Interactive;;
5893;Videosoft;;
5894;Salu Ltd.;;
5895;Men-A-Vision;;
5896;Irem Corporation;;
5897;Irem America;;
5898;Goliath;;
5899;Bit Corporation;;
5900;CCE;;
5901;Playaround;;
5902;Sivak Games;;
5903;Retrozone;;
5904;Dima Kiva;;
5905;Spectravision;;
5906;Funvision;;
5907;Telesys;;
5908;Starpath;;
5909;Wisdom Tree;840;378604800
5910;Arctic Anteater;;
5912;Pure FPS;;
5913;13AM Games;124;
5914;Brainseed Factory;;
5915;Lost Decade Games;;
5916;Johnson & Johnson;;
5917;DSD;;
5918;SemoLogic;;
5919;Nitrogen Studios Canada;;
5920;Planet Blue;;
5921;SAGE;;
5922;The Forester Brothers;;
5923;Tuff Break Entertainment;;
5924;The Philharmonia Orchestra;;
5925;Artizanal Studio;;
5926;Atopos;;
5927;Capital Games;840;
5928;Connection Events;;
5929;DGCIS;;
5930;La Mandarine;;
5931;Motion Boutique;;
5932;Oséo;;
5933;Perforce-Antycip;;
5934;Project Telling;;
5935;Cosmocover;;
5936;Solidanim;;
5937;SWRPP;;
5938;Toy Films;;
5939;Studio X;;
5940;Ayzenberg Group;;
5941;Egg Plant Productions;;
5942;Raichert Media;;
5943;3dinchina;;
5944;Ground Studios;;
5945;wolff interactive;;
5946;PreViz Animations;;
5947;Bikini Studios;;
5948;Mainbrain Productions;;
5949;SMS;;
5950;Price Design;;
5951;Gem Iternational Corporation;;
5952;Quelle;;
5953;Nintendo Integrated Research & Development;;
5954;Newcom;;
5955;Nutting Associates;;
5956;Upper Class Walrus;;
5957;Boneloaf;826;
5958;Team Chaos LLC;;
5959;DUPLICATEB.Alive;;
5960;Le Cartel Studio;250;1376956800
5961;The Coalition;124;1433289600
5962;Motiga;;
5963;Klonk Games;276;
5964;Heavy Spectrum Entertainment Labs;826;1325289600
5965;Fireproof Games;826;
5966;IMGN.PRO;;
5967;We Create Stuff;;
5968;Geeta Game;;
5969;InterServ International Inc.;;
5970;Mad Crew;;
5971;I 10 Q;;
5972;White Wolf Publishing;752;
5973;ATI Technologies;;
5974;Macrovision;;
5975;Tabot, Inc. - duplicate;;
5976;Prism Leisure Corporation Plc;;
5977;Gainstar Software Ltd.;;
5978;Rock Pocket Games;578;
5979;Big Pixel Studios;826;
5980;John Carmack;;
5983;LTD. Silmarils;;
5984;Digital Confectioners;554;
5985;Dynamighty;;
5986;Game Design Sweden AB;;
5987;Lilith;826;1451520000
5988;Zip Technologies;;
5989;Playful Entertainment;;
5990;Konami America;;
5991;Holotech Sudios;;
5992;Tomoaki Sugeno;;
5993;eigoMANGA;;
5994;Axel Tribe;;
5995;5pb. Division 2;;
5996;MAGES.;;
5997;Studio Med-Art;;
5998;Waystone games;;
5999;ChAIR Entertainment Group;840;1135987200
6000;Kixx;840;536371200
6001;Baggy Cat Ltd;826;1388448000
6002;SEGA AM1;;
6003;SEGA AM7;392;828316800
6004;Friendware;;
6005;Alive Mediasoft;826;
6006;Big Fish NW;;
6007;Sugar Studios;;
6008;DC5 Talent;;
6010;Weapon Outfitters;;
6011;Wade's Eastside Guns;;
6012;Media Design Interactive;;
6013;Mechadeus;;
6014;PalmSoft;;
6015;Blazing Badger;276;
6016;Flying Cafe for Semianimals;;
6017;Choice Provisions;840;1230681600
6018;Olle Hemmendorff;;
6019;Forgotten Empires LLC;;
6020;Cateia Games;;
6021;coreplay gmbh;276;1199059200
6022;Black inc;;
6023;Extend Interactive;;
6024;Square One Games Inc.;124;1293753600
6025;Robinson Technologies;392;
6026;Sam Barlow;826;1419984000
6027;CivilSavages;;
6028;Dreadbit;;
6029;Future Games;203;851990400
6030;Craneballs;203;1262217600
6031;Cranberry Production;;
6032;Seasun games;840;
6033;Grolier Interactive;;
6034;MiST Land;;
6035;Digital Artist Managment;;
6036;fonts101.com;;
6037;Mercury Bar Productions;;
6038;Skywalker Session Orchestra;;
6039;Sony Computer Entertainment Korea;;
6040;Smecky Studios;;
6041;Intimate Studios;;
6042;N-Able;;
6043;Liquid;;
6044;Emptage Hallet Talent Agency;;
6045;Slide London;;
6046;Conway Van Gelder Grant;;
6047;Vocal Point;;
6048;Triforce;;
6049;Calypso Voices;;
6050;Volt;;
6052;Alan Zucconi;;
6053;Gathering;;
6054;Uppercut Games;36;1298937600
6055;Key Visual Arts;;
6056;A Crowd of Monsters;724;
6057;Gambrinous;372;1224028800
6058;Ecole Software;392;
6059;French Bread;392;1041292800
6060;Soft Pro International;;
6061;Nikitova;;
6062;Front Wing;392;978220800
6063;Primal Game Studios;348;
6064;Tendershoot;;
6065;Koei Tecmo - duplicate;;
6066;KOEI TECMO AMERICA Corporation;840;1262304000
6067;Aquiris Game Studio;76;
6068;Instinct Games;818;
6069;Kee Games;;
6070;Super Systems Softworks;;
6071;Marvelous;392;1317427200
6072;SUPERHOT Team;616;
6073;Longbow Games;124;
6074;Meteorise;392;1293753600
6075;Denneko Yuugi;;
6076;Linden Research;;
6077;Ys Net;;
6078;Glass Knuckle Games;;
6079;Hangar 13;840;1417651200
6080;Tiger and Squid;528;
6081;Chasseur De Bots;;
6082;Orange_Juice;392;
6083;Fruitbat Factory;246;1328054400
6084;Yakiniku Banzai;392;1344988800
6085;Capcom Online Games;;
6086;TORaIKI;392;1306886400
6087;Milkbag Games;;
6088;Tazigen Clock;;
6089;Tenco;;
6090;"Dean ""Rocket"" Hall";;
6091;Zeal Game Studios;;
6092;5 Lives Studios;36;
6093;Andalusian;;
6094;Radar Group;;
6095;Windy Hill Studio;840;
6096;Ludeon Studios;124;1371254400
6097;Modulaatio Games;;
6098;Hesketh Studios;;
6099;OMNIDREAM CREATIONS;;
6100;Funselektor Labs;124;1406851200
6101;Hibernum Creative;;
6102;Mobility Art Studio;;
6103;GRIP Entertainment;;
6104;Blade 3D;;
6105;Cube Digital;;
6106;Video Ordnance;;
6107;Producers Library Service;;
6108;Anki;;
6109;Mandragora;;
6110;3Blackdot;;
6111;Dry Cactus;;
6112;GrindHouse;;
6113;Dark Seas Interactive;;
6114;The Fisch Brothers;;
6115;Pixel Dash Studios;840;
6116;Chasing Carrots;276;
6117;BlankMediaGames;;
6118;Phoenix Games B.V.;;
6119;Lightning Fish Games;;
6120;DeNA Co., Ltd.;;
6121;Wizet;;
6122;AsiaSoft;;
6123;Shanda;;
6124;Neutral Storm;;
6125;What Pumpkin Games;;
6126;Grey Area;;
6127;Red Rat Software;;
6128;Fractal Phase;124;
6129;Lucky Pause;;
6130;RVL Games;;
6131;Cipher Prime Studios;840;1230681600
6132;Powerhoof;36;1388448000
6133;RobTop Games;;
6134;Zachtronics Industries;840;1230681600
6135;Milkstone Studios;724;
6136;Hello There;752;1262217600
6137;GriN Gamestudio;56;1041292800
6138;Nevernaut Games;;
6139;youdagames;;
6140;Propeller;;
6141;CLOCKUP;;
6142;Fishing Cactus;56;1230681600
6143;DDD Wares;;
6144;Helsinki GameWorks Ltd.;246;1401580800
6145;Codebrush Games;410;1220227200
6146;Commodore Gaming;;
6147;Exato Games Studios;840;
6148;Virtual Heroes;840;
6149;Army Game Studio;;
6150;League of Geeks;36;
6151;Eneme Entertainment;826;
6152;Friend & Foe;392;1419984000
6153;Next Games;246;1386115200
6154;Reagent Games;826;
6155;Cloudgine;;
6156;Sumo India;356;1185926400
6157;tinyGIANT Games;;
6158;Allgraf;;
6159;Mediamond;;
6160;William Rieder;;
6161;MobyGames;;
6162;Future Vision;;
6163;Interactive Strip;;
6164;Millennium Media Group;;
6165;Deep River Publishing;;
6166;Chris Prih;;
6167;Inscape;;
6168;Expert Software;;
6169;Gravity Europe SAS;;
6170;Sammy Studios;;
6171;Endless Loop Studios;;
6172;5 Ants;724;
6173;Rovio Stars;;
6174;Instinct Corporation;;
6175;Bones Park Software Artistic;;
6176;The Oliver Twins;;
6177;Anisoptera Games;;
6178;Indie Voyage;;
6180;Analgesic Productions;;
6181;Cygames;392;1304899200
6182;Whole Hog Games;840;
6183;Nkidu Games Inc.;528;1388448000
6184;ASTRO PORT;;
6185;Visual Entertainment And Technologies;;
6186;Team Fractal Alligator;;
6187;Robot Gentleman Studios;616;
6188;Digital Happiness;360;
6189;InterAction Studios;;
6191;Double Damage Games;840;
6192;Rick Raddatz;;
6193;Omega Integral Systems;;
6194;Sigtrap Games;826;
6195;Brytenwalda;;
6196;American Game Cartridges;;
6197;Horror Soft;;
6198;Fishcow Studio;703;1325289600
6200;Loveshack Entertainment;36;1343779200
6201;with the love studios;;
6202;Flying Interactive;;
6203;Coldrice Games;;
6204;earrgames;;
6205;Digital Arrow;688;
6206;Chaos Works;;
6207;Morgondag;752;
6208;Double Fine Presents;;
6209;Mobius Digital;840;
6210;Nautilus;;
6211;Aruze;;
6212;True Axis Pty. Ltd.;;
6213;Lupus Studios Limited;;
6214;SITER SKAIN;;
6215;Shibuya Productions;;
6216;Nuclear Vision;;
6217;Shovsoft;;
6218;Wales Interactive;;
6219;Dingo;;
6220;Sacnoth;392;883526400
6221;Silverrock Productions (ITE);;
6222;Khaled Bentebal;;
6223;Lag Studios;;
6224;MeDungeon Ltd.;;
6225;Mi-Clos Studio - duplicate;;
6226;Ultra Runaway Games;;
6227;Four Quarters;;
6228;Timo Kauppinen;;
6229;guyzware;392;1141344000
6230;âge;;
6231;Glass Ghost;;
6232;Simis;;
6233;R&P Electronic Media;;
6234;Defrost Games;752;
6235;Abyss Lights Studios;;
6236;Kaamos Sound;;
6237;Newton Game Dynamics;;
6238;Angel Code;;
6239;DevIL Image Library;;
6240;LibSDL;;
6241;Dimagic;;
6242;Office Yoshikawa;;
6243;CA-Co-Caro;;
6244;Kokusai Shuppan;;
6245;Studio Ibuki;;
6246;Digi Plannet;;
6247;Active Work Corporation;;
6248;Lapiz;;
6249;TV Asahi Create;;
6250;Spiced Graphics;;
6251;Quixote Studios;;
6252;Next Management;;
6253;Logan;;
6254;Mørk & Lys;;
6255;Lime;;
6256;Amanaimages;;
6257;Corbis Corporation;;
6258;Logan Media;;
6259;Huke;;
6260;Eurotek Multilingual;;
6261;Monitoring Center;;
6262;Lagence Dancefloor;;
6263;Studio Dimson;;
6264;StartStudio Milano;;
6265;Quazal;;
6266;Sphereframe;;
6267;shaft Inc.;;
6268;JIMAS Motion Capture Studio;;
6269;Nandinee Productions;;
6270;Softword;;
6271;Comm4u;;
6272;Character Localization;;
6273;Exigent Holdings;;
6274;Brighton Indies;;
6275;American Federation of Musicians;;
6276;One Note Recording Studio;;
6277;Ivy Games;;
6278;Arts Vision;;
6279;Aim Enterprise;;
6280;Atomic Monkey;;
6281;Osawa Office;;
6282;Kaleidscope;;
6283;Himawari Theatre Group;;
6284;JTB Entertainment;;
6285;Holypeak;;
6286;Mouse Promotion;;
6287;Macbee;;
6288;Right Gauge;;
6289;Enterbrain Famitsu Xbox Editorial Department;;
6290;Animate;;
6291;A-den;;
6292;Audio Technica;;
6293;Kitchen Jiro;;
6294;Clevery;;
6295;K-BOOKS;;
6296;Kotobukiya;;
6297;THIRDWAVE;;
6298;Georgia Max Coffee;;
6299;Sofmap;;
6300;T-ZONE STRATEGY;;
6301;Tokyo Denki University;;
6302;Dr Pepper;;
6303;Toranoana;;
6304;Don Quijote;;
6305;Nerv;;
6306;hormanns;;
6307;Broccoli;392;
6308;Mandarake;;
6309;Melonbooks;;
6310;Cardkingdom;;
6311;Yodobashi Camera;;
6312;LaOX;;
6313;Roi Electric Appliance;;
6314;Akihabara Shopping District Promotion Cooperative;;
6315;Gamesquad;;
6316;Minato Soft;;
6317;Continuum Entertainment;;
6318;Gamerizon;;
6319;Zero Rock Entertainment;;
6320;Boss Baddie;;
6321;The Tiniest Shark;840;
6322;Owl Cave;;
6323;SoftLab-NSK;;
6324;Fireglow Games;;
6325;KCEJ;;
6326;Corbie Games;;
6327;ELF;;
6328;JIW-Games;276;
6329;Monkey Do Productions;;
6330;Namco Bandai Games;392;1143763200
6331;Ratloop Asia;;
6332;Giant Army;840;
6333;CyberAgent;;
6334;Ameba;;
6335;AddictingGames;;
6336;Iron Realms Entertainment;840;
6337;Midgar Studio;250;
6338;Mykhail Konokh;;
6339;Killmonday Games HB;752;1356912000
6340;Micro Strategic Game Design;;
6341;Deep Red Games;826;915062400
6342;Hexacto;;
6343;Jamdat - duplicate;;
6344;Airborne;;
6345;Hexacto;;
6346;JAMDAT Mobile;840;951868800
6347;LGK Games;;
6348;Black Shell Games;840;1356912000
6349;Chris Hilgert;;
6350;Robit Studios;;
6351;Aquria;392;1010448000
6352;Serenity Forge;;
6353;Iced Lizard Games;;
6354;Discovery Software International;;
6355;4Mation;;
6356;Electronic Zoo;;
6357;X-bow Software;;
6358;FIP Publishing;;
6359;Elite Games Team;;
6360;Nvizzio Creations;;
6361;Data Age;;
6362;Nova Game Design;;
6363;ASCII Media Works;392;1207008000
6364;General Computer Corporation (GCC);;
6365;Ibid;;
6366;Art & Magic;;
6367;Softek;;
6368;Computer Graphics Technology Group of PUC-Rio;;
6369;The Brotherhood Games;;
6371;Ragequit Corporation;;
6372;Lankhor;250;
6373;Gala Lab Corp.;;
6374;Aeonsoft;;
6375;Pinoki Games - duplicate;;
6376;Shadow Tor Studios;;
6377;Serious Games Interactive;752;
6378;Good Enough Gaming;;
6379;CIRCLE Entertainment;344;1146441600
6380;Intellisoft;;
6381;Light Shock Software;;
6382;Byron Preiss Multimedia;;
6383;Microsoft Home;;
6384;Cope-com;;
6385;Liarsoft;;
6386;Dreampainters Software;;
6387;Fuguriya;392;1167523200
6388;Mike Salyh;;
6389;marbenx;;
6390;Telepaths' Tree;;
6391;Thumbstar Games Limited;;
6392;Dialogue Design;;
6393;Harvester Games;;
6394;Screen 7;;
6395;Xonox;;
6396;MicroStyle;;
6397;Salty Software;;
6398;Scholastic;;
6399;Box Offce;;
6400;Random House;;
6401;Trillium;;
6402;Tom Snyder Productions;;
6403;Datamost;840;378604800
6404;Earthware;;
6405;Penguin Software;840;283910400
6406;Logical Design Works;;
6407;Yurin Yurin;392;1342828800
6408;Tonguç Bodur;;
6409;Tonguç Bodur;;
6410;Hybrid Technology;;
6411;Sei Mikaeru Joshi Gakuen;392;1319932800
6412;The Story Mechanics;;
6413;Faber and Faber;;
6414;Avanquest Software Publishing;;
6415;Puuba;;
6416;Nuvatec;;
6417;Spinnaker;;
6418;Interphase;;
6419;Spooky Squid Games;;
6420;Rogue Snail;76;1380672000
6421;Zueira Digital;76;1410048000
6423;Nival VR;;
6424;Nival;643;848275200
6426;Big Five Software;;
6427;CBS Electronics;;
6428;Sunrise Software;;
6429;Type-Moon;;
6430;ITDC (International Technology Development Corporation);;
6431;Gamer's Edge;;
6432;Froggman;;
6433;Wildec;;
6434;Radioactive Software;;
6435;Froggo Games;;
6436;Solar Software;;
6437;BitMonster;;
6438;Beachhead Studios;;
6439;Art Bully Productions;;
6440;Curious Pictures;;
6441;Game Mechanic Studios;;
6442;The Hungarian Studio Orchestra;;
6443;THQ Digital Studios UK;;
6444;THQ Montreal;;
6445;Winking Entertainment;158;
6446;MG Shooters;;
6447;Mission Support Specialist;;
6448;Brandon Productions;;
6449;CDM Sound Studios;;
6450;Dubway Studios;;
6451;3 Point Productions;;
6452;Centurion;;
6453;Stargate Studios;;
6454;ToddAO;;
6455;Carl Waltzer Digital Services;;
6456;Centercode;;
6457;Combat Studios;;
6458;John Marshall Media;;
6459;Motion Analysis Studios;;
6460;MISI3D;;
6461;Partly Cloudy Games;;
6462;The Syndicate;;
6463;Advanced Micro Devices;;
6464;Studo Center Corporation;;
6465;87eleven;;
6466;L-3 Communications Corporation;;
6467;The Sea Snipers;;
6468;Studio Nixa;;
6469;Veles Studio;;
6470;Remington Arms Company;;
6471;T26 Digital Type Foundry;;
6472;Corbis Motion;;
6473;USC School of Cinematic Arts;;
6474;Macedonian Radio Symphony Orchestra;;
6475;Mobileer;;
6476;sound & records ABSOLUTE STUDIO;;
6477;I'm enterprise;;
6478;Aoni Production;;
6479;Amuleto;;
6480;VIMS;;
6481;OGIPRO THE NEXT;;
6482;Kenproduction Company;;
6483;STYLE CUBE;;
6484;Tokyo Actor's Consumer's Cooperative Society;;
6485;DWANGO Co., Ltd.;392;870825600
6486;HIRATA OFFICE;;
6487;Production Baobab Company;;
6488;RETREAT;;
6489;5pb. Records;;
6490;heikurou;;
6491;SUCCESS BEIJING STUDIO;;
6492;Shanghai PiTaiShanHospital Investment Management;;
6493;Digital TIS;;
6494;DENGEKI PlayStation;;
6495;DENGEKI Online;;
6496;David Production;;
6497;BOWWOW Productions;;
6498;The American Conservatory Theater;;
6499;RODEX Pest Control;;
6500;University of California;;
6501;Ping0;;
6502;Xfire;;
6503;Sonic Mayhem;;
6504;Sound Mountain;;
6505;Danetracks;;
6506;Outpost Film Studios;;
6507;EA London;;
6508;Voicetrax Casting;;
6509;Therm;;
6510;Tesla Technology Research;;
6511;Fontoló Stúdio;;
6512;Presto - Prekladatelské Centrum;;
6513;The9;;
6514;IAH;;
6515;FunTown;;
6516;Aria Systems;;
6517;Online Game Services;;
6518;iEnergizer;;
6519;RampRate;;
6520;Tokyo Pop;;
6521;Most Wanted Entertainment;;
6522;Warner Brothers Post Prod. Services;;
6523;Laser Pacific Digital Sound Services;;
6524;Walla Works, inc.;;
6525;Links DigiWorks, Inc.;;
6526;Corbis Japan;;
6527;Point d'Orgue;;
6528;Glenwood Studios;;
6529;North Central;;
6530;Kukouri Mobile Entertainment;246;
6531;Game Troopers;724;
6532;Scriptwelder;;
6534;Race Room Entertainment AG;;
6535;Snowhydra;840;
6536;Atrax Game;;
6537;39 steps;;
6538;Tigress Marketing;;
6539;Betson Enterprises;;
6540;Studio Pound Sand;;
6541;Cameron Kunzelman;;
6542;Airship Syndicate;840;
6543;POMERA Studios;392;1180656000
6544;Nine Dots Studio;124;
6545;tobyfox;840;1372032000
6546;SassyBot Studio;528;
6547;Asteroid Base;124;
6548;Urban Games;756;
6549;Good Shepherd Entertainment;528;1325289600
6550;Biox;;
6551;Jarhead Games;;
6552;Abrakam;56;1370044800
6553;EasyGameStation;392;994982400
6554;Carpe Fulgur LLC;392;1275350400
6555;DHM Interactive;;
6556;Lizsoft;392;999648000
6557;Funktronic Labs;840;
6558;Vektor Grafix;;
6559;Activision UK;;
6560;D-Pad Studio;578;1325289600
6561;YCJY Games;752;
6562;Schulenburg Software;;
6563;Night Light Interactive;;
6564;LOOT Interactive;840;1262217600
6565;Flazm;;
6566;Gaudium;;
6567;Granzella;392;
6568;Skyshine Games;840;1419984000
6569;Wyrmbyte;840;
6570;Backflip Studios;;
6571;Swordtales;76;1314835200
6572;4gency;840;1322697600
6573;Tangrin Entertainment;528;1293753600
6574;DMM.com;;
6575;Erdem Sen;;
6576;Retro Affect;;
6577;Illogika Studios;124;
6578;Moment Studio;;
6579;Techland Warszawa;;
6580;Digital Scapes Studios;124;
6581;Dark Reactor;;
6582;PE Tischenk Andrii Gennadiiovych;;
6583;Nanjing Kylin Magical Image;;
6584;FramesHunter;;
6585;Double RR Studios;;
6586;IK Sample;;
6587;Takemaker;;
