id;name;aggregated_rating;first_release_date
82381;ARCADE GAME SERIES: Ms. PAC-MAN;;1461110400
82383;Emerald Glazed Bundle;;1494892800
82384;Doodle God: Ultimate Edition;;1485475200
82385;DMC4SE Demon Hunter Bundle;;1467676800
82387;Gone Home: Console Edition;;1452643200
82389;Worms Anniversary Edition;;1479081600
82391;Arcade Archives DOUBLE DRAGON;;1516233600
82392;ACA NEOGEO POWER SPIKES II;;1516233600
82394;Rising Thunder: Community Edition;;1516233600
82402;World of Van Helsing: Deathtrap;;1482969600
82403;World II:Hunting Boss;;1468540800
82404;Voice Commander, a Microsoft Garage project;;1413936000
82405;Vermintide - Digital Value Pack;;1489622400
82408;The Telltale Undead Survival Bundle;;1478476800
82409;The Pure Bundle;;1462492800
82410;The Jackbox Party Trilogy;;1487116800
82411;Team17 Indie Collection;;1476748800
82412;The BunnyLord Pro Hater Pack;;1464048000
82413;Super Dungeon Bros MEGA Bundle Pack;;1490054400
82415;Speedboat Challenge;;1475625600
82416;Sniper Ghost Warrior 3 Season Pass Edition;;1493078400
82417;Tour de France 2016;;1466035200
82418;Skylanders SuperChargers Portal Owner's Pack;;1442707200
82420;ROMANCE OF THE THREE KINGDOMS XIII: Fame and Strategy Expansion Pack Bundle;;1492992000
82421;Rock Band 4 Rivals Bundle;;1476662400
82422;Ryse: Legendary Edition;;1412640000
82423;Resident Evil: Deluxe Origins Bundle;;1458518400
82425;RABBIDS INVASION - GOLD EDITION;;1418083200
82426;Q*bert REBOOTED: The XBOX One @!#?@! Edition;;1455235200
82427;Q;;1435276800
82428;Pure Chess Grandmaster Edition;;1473292800
82429;Pro Evolution Soccer 2017 Trial Edition;;1479859200
82430;Prison Architect: Xbox One Edition;;1467331200
82432;Life is Strange: Before the Storm - Limited Edition;;1520294400
82433;Rugby Challenge 3;;1461283200
82434;RISK;;1422921600
82436;PopCap Bundle;;1435104000
82438;The Plague;;1542153600
82440;Prison Architect: All Day And A Night Edition;;1470960000
82442;OlliOlli2: XL Edition;;1464048000
82444;Mayan Death Robots: Arena;;1495065600
82445;Marvel Puzzle Quest: Dark Reign;;1454630400
82446;FIFA 16: Deluxe Edition;;1449187200
82447;Call of Duty: Infinite Warfare - Launch Edition;;1478217600
82448;Brick Breaker;;1461628800
82449;King's Quest™;;1438128000
82451;LOOT Ultimate Games Bundle;;1467244800
82452;Light & Dark Bundle;;1477353600
82453;Kinect Triple Bundle: Beats & Booms & Squids;;1474675200
82457;Crazy Sports Bundle;;1470960000
82458;Chariot Bundle;;1442707200
82459;Super ACiD Block Attack;;915062400
82461;10tons Adventure Puzzles Bundle;;1479945600
82463;Sky Haven;;1546214400
82477;Vulpine;;1577750400
82500;AstroFire;;788832000
82502;Data Wing;;1502841600
82527;Tennis;20.0;1516838400
82529;ZigZag Fidget;;1516838400
82536;Tales from the Borderlands Complete Season;;1431648000
82537;Kung-Fu for Kinect;36.0;1466726400
82538;Kinect Mega Bundle: 4 in 1;;1479859200
82539;Kinect Bundle: Boom Ball 2 + Squid Hero;;1494806400
82540;Just Dance 2016 & Just Dance Disney Party 2;;1457395200
82541;Joe Dever's Lone Wolf: Console Edition;;1458086400
82542;Instant Indie Collection: Vol. 3;;1474934400
82544;GunWorld: Xbox One Edition;;1442275200
82545;First-person bundle;;1448409600
82546;NBA LIVE 18: The One Edition;;1505433600
82547;Commander Cherry for Kinect;;1439510400
82548;DEAD OR ALIVE 5 Last Round: Core Fighters;;1424304000
82578;The Adventures of Elena Temple;65.0;1521072000
82591;Pic-a-Pix Color;75.0;1492041600
82592;Gelly Break;;1543449600
82595;Excave;;1424304000
82602;Lyrica;;1514678400
82627;AGARTHA;;1553040000
82660;The Orc Of Vengeance;;1509235200
82711;In A Certain Mansion...;;1505433600
82725;Flipflop Solitaire;;1510185600
82726;Motorsport Manager Mobile 2;;1499904000
82732;Niplheim's Hunter - Branded AZEL;;1513296000
82788;Tactical Mind;;1513900800
82952;Vignettes;75.0;1492646400
83010;Euclidea;;1414540800
83030;Wizards Complex;;1483142400
83061;100! Block Puzzle;;1426896000
83070;Packing Up the Rest of Your Stuff on the Last Day at Your Old Apartment;;1487376000
83074;1000 Words;;1477958400
83078;00 mem.: ~Le Chat~;;1257033600
83079;0008 The Story;;1424044800
83085;Faulty Apprentice;80.0;1573516800
83089;Words with Friends 2;;1510012800
83182;Lost Artifacts;;1517443200
83186;Board Battlefield;;1533859200
83196;Genesys;;978220800
83207;Hello Kitty: Puzzle Party;;1243468800
83209;Hello Kitty: Happy Happy Family;;1418256000
83210;Hello Kitty & Friends: Rock n' World Tour;;1447372800
83217;Traffic Racer;;1348617600
83218;WWE Mayhem;;1513209600
83225;Paperama;;1406332800
83319;Gangstar New Orleans;;1490745600
83322;Tempest: Pirate Action RPG;;1492473600
83323;Dunk Nation 3x3;;1499385600
83341;dWARf;;1548374400
83346;Zero Killed;;1537920000
83368;Mindustry;;1569456000
83398;Battlestar Galactica: Squadrons;;1477353600
83416;Hitchhiker;;1577750400
83424;Jigsaw Puzzles Epic;;1405468800
83429;Double Turn;;1523491200
83500;Hostage: Rescue Mission;;1518048000
83504;Wildermyth;;1573603200
83506;Battlefield Bundle;;1435104000
83507;Bulletstorm: Full Clip Edition Duke Nukem Bundle;;1491523200
83508;Nostradamus - The Four Horsemen of the Apocalypse;;1518393600
83509;Disney Fantasia: Music Evolved;;1413849600
83511;Cities: Skylines - Xbox One Edition;;1492732800
83535;Neonwall;73.0;1521072000
83544;Tale Of Swords: Mystery Scroll;;1517875200
83561;DUSTWUN;;1577750400
83574;Recreational Dreaming;;1546214400
83576;REDDEN;;1436400000
83577;Twisty Planets Space Puzzle;;1419984000
83578;Interlocked;;1297987200
83579;Backyard Parking 3D;;1451520000
83580;Brain Wars;;1414972800
83581;Wonderball Heroes;;1436832000
83585;Car Parking Game 3D - Real City Driving School;;1399766400
83606;Noir Chronicles: City of Crime;;1516838400
83610;Red Hot Ricochet;;1520294400
83614;Fimbul;42.0;1551312000
83615;STAY;85.0;1526428800
83666;众生;;1519776000
83677;Hell's Abyss;;1546214400
83706;Guardians of the Galaxy Pinball;;1492473600
83708;Memories of Mars;;1528156800
83717;yellow;;1493856000
83727;Call of Duty: Black Ops 4;83.5;1539302400
83728;Battlefield V;77.4117647058823;1542672000
83730;Super One More Jump;;1516838400
83731;Beat Saber;85.0;1558396800
83738;Ironcast Complete Collection;;1513296000
83739;Insects: An Xbox One X Enhanced Experience;;1509580800
83741;Front Line Pack;;1511740800
83743;Forza Horizon 2: 10th Anniversary Edition;;1439856000
83745;Digerati Couch Co-Op Bundle Vol.1;;1514505600
83746;10tons Cyberpunk Bundle;;1513641600
83747;10tons Action Puzzle Bundle;;1512950400
83749;EA SPORTS FIFA 18 & NHL 18 Bundle;;1509926400
83752;FIFA 18: Ronaldo Edition;;1508112000
83753;FIFA 18: ICON Edition;;1508198400
83754;Bag Booster Bundle;;1510704000
83755;Artifex Mundi Adventure Collection;;1513900800
83756;Agents of Mayhem - Total Mayhem Bundle;;1510704000
83757;Boom Ball 3 for Kinect;72.0;1513900800
83758;Battlefield Anniversary Bundle;;1513900800
83760;Pinball FX3 - Zen Originals Season 2 Bundle;;1513555200
83761;Outbreak Bundle;;1514851200
83762;NBA 2K18: The Prelude;;1504742400
83763;NBA 2K17: The Prelude;;1473292800
83764;Minecraft with Explorers Pack;;1521763200
83765;Path of Exile: War for the Atlas Bundle;;1513296000
83766;SMITE X Edition;;1513987200
83767;Poker Starter Pack;;1513900800
83768;Your Toy;;1510876800
83769;ACA NEOGEO THE KING OF FIGHTERS '97;;1509580800
83770;WRC Collection FIA World Rally Championship;;1511740800
83774;The Jackbox Party Quadpack;;1511136000
83775;The Escapists 2 Special Edition;;1511827200
83776;Steep: Winter Games Edition;;1512432000
83777;Rugby League Live 4 - World Cup Edition;;1512000000
83778;God of War - Stone Mason's Edition;;1524182400
83779;Dinosaur Discovery;;1516579200
83781;R.B.I Baseball 18;25.0;1521504000
83783;Disney's The Beauty and the Beast;;773020800
83790;Zelda Musou Treasure Box;;1407888000
83791;Tokyo Mirage Sessions #FE Special Edition;;1466640000
83808;Espgaluda;;1066176000
83810;Korgan;;1524787200
83814;まぜっこタワー;;1518566400
83823;Mutiny!!;;1508457600
83824;God of War: Collectors Edition;;1524182400
83825;God of War: Digital Deluxe Edition;;1524182400
83829;Lifeline;;1043884800
83832;Tale of Wuxia :The Pre-Sequel;;1502755200
83844;Battlefleet Gothic: Armada 2;82.0;1548288000
83845;Negative World;;1534809600
83846;AmourVortex;;1516665600
83847;7 Billion Humans;75.0;1534982400
83848;Those Who Remain;;1577750400
83849;Apocalypse Rush;;1516492800
83850;Lost Ronin;;1516924800
83852;My Child: Lebensborn;;1525737600
83857;Mini Party;;1513555200
83863;GINAB - Logic and puzzle collection in a 3D style;;1493596800
83868;10 Second Run RETURNS;;1516838400
83869;Bus Simulator 2008;;1197504000
83873;Ilbis: The Ocean of Death;;1493942400
83879;ATV Drift & Tricks;;1510617600
83886;Far Cry 5: The Father Edition;;1522108800
83888;Far Cry 5: Hope County, MT Collector's Case;;1522108800
83889;Far Cry 5: x Mondo Edition;;1522108800
83890;Ebuc;;1516579200
83891;Friday the 13th: Killer Puzzle;80.0;1516233600
83892;Watcher;;1517011200
83893;Out of the Park Baseball 19;80.0;1521676800
83896;Transports;;1516233600
83912;Skip-Bo;;1378512000
83916;Vacant Sky Vol. I: Contention;;1237075200
83917;StormBorn: War of Legends;;1447632000
83918;Bubble Trouble;;848707200
83919;Barrack;;826243200
83920;J.A.O.S.S;;1041292800
83921;Guns And Notes;;1516838400
83922;elarel;;1376870400
83931;The King of Fighters '97 Global Match;;1522713600
83933;Paradox Soul;0.0;1518134400
83936;DYO;;1518566400
83937;Puzzle Blocks;;1509494400
83969;Indecision.;;1518048000
83971;HalfLight;;1577750400
83973;Voxel Tycoon;;1546214400
83992;Atoms;;1518048000
83998;Montecrypto: The Bitcoin Enigma;;1519084800
84017;Evie;;1518652800
84020;Lake of Voices;;1535414400
84023;Bear With Me: Collector's Edition;;1518048000
84030;Cubes;;1547164800
84047;miraclr - Divine Dating Sim;;1518566400
84050;A Salem Witch Trial;;1519344000
84051;Lightning War;;1517443200
84087;BombTag;;1518480000
84097;ばるばろっさ! ～すすめ? 赤軍少女旅団～(全年齢版);;1518134400
84103;VOID;;1509408000
84108;Timothy vs the Aliens;60.0;1517356800
84114;Lesbian Spider-Queens of Mars;;1412121600
84139;Scrap;;1507939200
84143;EVE burst error;;816134400
84146;Haunted Halls: Green Hills Sanitarium;;1290902400
84152;Armageddon Riders;;1306886400
84168;Kirby's Dream Collection Special Edition;;1342656000
84174;Final Fantasy Grandmasters;;1443657600
84176;Hellbender;;844300800
84197;FAITH;;1506988800
84216;Star Trek: The Next Generation - Klingon Honor Guard;;886982400
84217;Mysteriet på Greveholm;;883526400
84229;Free Enterprise;;851990400
84249;Psychosomnium;;1230681600
84256;Magic: The Gathering - Battlemage;;854755200
84272;Mystic Inn;;1144800000
84281;I.M. Meen;;808099200
84287;Philip José Farmer's Riverworld;;915062400
84288;RoboVirus;;1567123200
84293;Space Instigators;;1072828800
84308;Rez HD;;1201651200
84314;D.C. ~Da Capo~;;1025222400
84320;POD SpeedZone;;976060800
84329;Lethal Tender;;757296000
84336;Charlie's Angels;;1057276800
84385;Spin Six;;1238544000
84386;Ayrton Senna Kart Duel;;849398400
84391;SteamWorld Tower Defense;;1278288000
84436;Let's Golf 2;;1294704000
84440;Bao Qing Tian;;851990400
84442;Adventure Maker;;1444867200
84457;Eye-Create;;1193097600
84468;Catechumen;;978220800
84474;The World Begins With You;;1512086400
84475;Unity of Command 2;91.0;1573516800
84479;ATONE: Heart of the Elder Tree;;1568851200
84480;A Shadow's Tale;;1287100800
84481;A Little Bit of... Puzzle League;;1233100800
84482;A Little Bit of... Nintendo Touch Golf;;1258070400
84483;A Little Bit of... Magic Made Fun: Psychic Camera;;1243382400
84484;A Little Bit of... Magic Made Fun: Matchmaker;;1240358400
84485;A Little Bit of... Dr. Kawashima's Brain Training Sudoku;;1240358400
84486;This Is the Police 2;63.0;1532995200
84490;Happy Circus;;1380153600
84491;Happy Birthday Mart;;1279497600
84493;Hair Salon: Pocket Stylist;;1278633600
84494;GUIDE THE GHOST;;1505952000
84495;Grumpy Reaper;;1456876800
84496;Groove Heaven;;1369267200
84497;Gothic Masquerade;;1407974400
84498;GO Series: Undead Storm;;1297814400
84499;GO Series: Tower of Deus;;1280880000
84500;Go! Go! Island Rescue!;;1287964800
84501;GO Series: Let's Swing!;;1258502400
84502;GO Series: Fishing Resort;;1276646400
84503;GO Series: Earth Saver;;1274227200
84504;GO Series: Defence Wars;;1265760000
84505;GO Series: Dark Spirits;;1262736000
84506;Gnomz;;1320278400
84507;Glory of Generals: The Pacific;;1432771200
84508;Glory of Generals;;1404345600
84509;Glory Days - Tactical Defense;;1295222400
84511;Girlfriends Forever: Magic Skate;;1279756800
84512;GetClose: A Game for RIVALS;;1416960000
84513;Generator Rex: Agent of Providence;;1320105600
84514;Gene Labs;;1288569600
84515;GEOM;;1403136000
84516;Horizon Riders;;1317772800
84517;Hollywood Fame: Hidden Object Adventure;;1425513600
84519;Hideaways: Foggy Valley;;1410480000
84520;Hidden Photo;;1308182400
84521;Hi Hi Puffy Ami Yumi: Genie & The Amp;;1151280000
84522;Heyawake by Nikoli;;1346889600
84523;Heptrix;16.0;1416960000
84524;Hellokids: Vol. 1 - Coloring and Painting;;1302825600
84525;Hello Kitty and the Apron of Magic: Rhythm Cooking;;1446768000
84526;Heathcliff: Spot On;;1385596800
84527;HB Arcade Disc Golf;;1290988800
84528;Hazumi;;1418256000
84529;Halloween Night Archery;;1508976000
84530;Gravity+;;1478131200
84532;Company of Heroes - Legacy Edition;;1157932800
84533;橙天の銀翼 ～スカイランドの魔女と巫女～;;1525996800
84535;The Bonfire: Forsaken Lands;;1520380800
84540;I Love My Little Girl;;1418256000
84541;I Love My Dogs;;1437004800
84542;I Love my Cats;;1437609600
84543;I C REDD;;1485993600
84544;I Am In The Movie;;1395878400
84545;I am an Air Traffic Controller Airport Hero Hawaii;;1395878400
84546;GO Series: D-Tank;;1291939200
84547;GO Series: Captain Sub;;1286928000
84548;Go Fetch! 2;;1310515200
84549;Game & Watch Manhole;;1250640000
84550;Game & Watch Helmet;;1248825600
84551;Game & Watch Judge;;1247616000
84552;Game & Watch Mario's Cement Factory;;1250553600
84553;Game & Watch Collection 2;;1220572800
84554;Game & Watch Flagman;;1247616000
84555;Game & Watch Donkey Kong Jr.;;1250640000
84556;Game & Watch Chef;;1248825600
84557;Game & Watch Ball;;1247616000
84558;Galaga;;1170720000
84559;Gaist Crusher God;;1409788800
84560;G.G Series VERTEX;;1437782400
84561;G.G Series VECTOR;;1437004800
84562;G.G Series THE SPIKY BLOWFISH!!;;1433376000
84563;G.G Series THE LAST KNIGHT;;1437782400
84564;G.G Series THE HIDDEN NINJA KAGEMARU;;1433980800
84565;G.G Series SHADOW ARMY;;1433980800
84566;G.G Series SCORE ATTACKER;;1437004800
84567;G.G Series GREAT WHIP ADVENTURE;;1437782400
84568;G.G Series NYOKKI;;1435190400
84569;G.G Series HERO PUZZLE;;1433376000
84570;Kitty Powers' Love Life;;1518048000
84572;Chicken Range;;1530230400
84574;Chimpuzzle Pro;;1410912000
84575;Chevrolet Camaro Wild Ride 3D;;1384992000
84576;Chests O' Booty;;1413417600
84577;Chat-A-Lot;;1416441600
84578;Chain Blaster;;1374710400
84582;35 Junior Games;;1358985600
84583;3, 2, 1... Words Up!;;1341446400
84584;24/7 Solitaire;;1277424000
84585;2Puzzle It: Fantasy;;1278633600
84586;3 Heroes - Crystal Soul;;1325721600
84587;2-in-1 Solitaire;;1233100800
84588;1st Class Poker & BlackJack;;1331769600
84589;Cats and Dogs 3D: Pets at Play;;1337904000
84590;Cat Frenzy;;1336003200
84591;Castle Conqueror EX;;1414022400
84592;Castle Conqueror Defender;;1415836800
84593;Castle Conqueror - Revolution;;1319068800
84594;Mortar Melon;;1439942400
84595;Moon Chronicles: Episodes 2-4;;1423094400
84596;Moon Chronicles: Episode 1;;1400112000
84597;duplicate Moon;;1231718400
84598;Monster Strike;;1450310400
84599;Monster Shooter;;1351728000
84602;Monster Buster Club;;1298851200
84603;Molly Maggot;;1451520000
84604;Moke Moke;;1360800000
84605;Mon Premier Karaoké;;1410912000
84606;Model Academy;;1297382400
84607;Mister Bumblebee Racing Champion;;1276128000
84608;Missy Mila: Twisted Tales;;1295568000
84609;Miss Spider - Harvest Time Hop and Fly;;1148860800
84610;Minecraft: Wii U Edition;;1450310400
84611;MindFeud;;1417651200
84612;10-in-1: Arcade Collection;;1375315200
84613;1001 BlockBusters;;1318464000
84614;101 DinoPets 3D;;1357776000
84615;3D Classics: Excitebike;;1307318400
84616;3D Classics: Kid Icarus;;1325721600
84617;3D Classics: Kirby's Adventure;;1321488000
84618;3D Classics: TwinBee;;1312934400
84619;3D Classics: Urban Champion;;1310515200
84620;101 Penguin Pets 3D;;1381968000
84621;101 Minigolf World;;1268611200
84622;Near Earth Objects;;1452643200
84623;My Pet School 3D;;1427328000
84624;My Little Restaurant;;1298851200
84625;My Little Baby 3D;;1381968000
84626;My Little Baby;;1297987200
84627;My Life on a Farm 3D;;1417046400
84628;My Health Coach: Weight Management;;1213833600
84629;My Foal 3D;;1363824000
84630;My First Songs 2;;1418256000
84631;My First Songs;;1397692800
84632;Mini-Games Madness Volume: #1 - Hello World!;;1453852800
84633;Mini Sports Collection;;1489017600
84635;MikroGame: Rotator;;1473811200
84636;Mike the Knight and The Great Gallop;;1466121600
84638;Geki Yaba Runner Deluxe;;1482364800
84639;Gears;;1483056000
84641;Games For Toddlers;;1472688000
84642;Game Festival 2;;1382054400
84643;Game Boy Camera;;888019200
84644;Game Festival 1;;1380758400
84645;Game & Watch Vermin;;1247616000
84646;Galaxy Saver;;1357171200
84647;G.G Series: Super Hero Ogre;;1255478400
84648;G.G Series: Ninja Karakuri Den;;1255478400
84649;G.G Series: Drift Circuit;;1298246400
84650;G.G Series DRILLING ATTACK!!;;1437782400
84651;G.G Series COSMO RALLY!!;;1433376000
84652;G.G Series CONVEYOR TOY PACKING;;1433980800
84653;G.G Series ALTERED WEAPON;;1433376000
84654;G.G Series BLACK X BLOCK;;1433376000
84655;G.G Series ASSAULT BUSTER;;1433376000
84656;3D Sonic The Hedgehog;;1368576000
84657;3D Sonic The Hedgehog 2;;1437436800
